sentid	sentence	English	Spanish
pathologist.someone.0.male.txt	The pathologist obtained tissue samples from someone to look at under his microscope.	The pathologist obtained tissue samples from someone to look at under his microscope.	El patólogo obtuvo muestras de tejido de alguien para mirar bajo su microscopio.
pathologist.someone.0.female.txt	The pathologist obtained tissue samples from someone to look at under her microscope.	The pathologist obtained tissue samples from someone to look at under her microscope.	El patólogo obtuvo muestras de tejido de alguien para mirar bajo su microscopio.
pathologist.someone.0.neutral.txt	The pathologist obtained tissue samples from someone to look at under their microscope.	The pathologist obtained tissue samples from someone to look at under their microscope.	El patólogo obtuvo muestras de tejido de alguien para mirar bajo su microscopio.
pathologist.victim.1.male.txt	The pathologist obtained tissue samples from the victim to determine the cause of his death.	The pathologist obtained tissue samples from the victim to determine the cause of his death.	El patólogo obtuvo muestras de tejido de la víctima para determinar la causa de su muerte.
pathologist.victim.1.female.txt	The pathologist obtained tissue samples from the victim to determine the cause of her death.	The pathologist obtained tissue samples from the victim to determine the cause of her death.	El patólogo obtuvo muestras de tejido de la víctima para determinar la causa de su muerte.
pathologist.victim.1.neutral.txt	The pathologist obtained tissue samples from the victim to determine the cause of their death.	The pathologist obtained tissue samples from the victim to determine the cause of their death.	El patólogo obtuvo muestras de tejido de la víctima para determinar la causa de su muerte.
pathologist.someone.1.male.txt	The pathologist obtained tissue samples from someone to determine the cause of his death.	The pathologist obtained tissue samples from someone to determine the cause of his death.	El patólogo obtuvo muestras de tejido de alguien para determinar la causa de su muerte.
pathologist.someone.1.female.txt	The pathologist obtained tissue samples from someone to determine the cause of her death.	The pathologist obtained tissue samples from someone to determine the cause of her death.	El patólogo obtuvo muestras de tejido de alguien para determinar la causa de su muerte.
pathologist.someone.1.neutral.txt	The pathologist obtained tissue samples from someone to determine the cause of their death.	The pathologist obtained tissue samples from someone to determine the cause of their death.	El patólogo obtuvo muestras de tejido de alguien para determinar la causa de su muerte.
teacher.student.1.male.txt	The student asked the teacher if he could get an extension on the assignment.	The student asked the teacher if he could get an extension on the assignment.	El estudiante le preguntó al maestro si podía obtener una extensión de la tarea.
teacher.student.1.female.txt	The student asked the teacher if she could get an extension on the assignment.	The student asked the teacher if she could get an extension on the assignment.	El estudiante le preguntó a la maestra si podía obtener una extensión de la tarea.
teacher.student.1.neutral.txt	The student asked the teacher if they could get an extension on the assignment.	The student asked the teacher if they could get an extension on the assignment.	El estudiante le preguntó al maestro si podría obtener una extensión de la tarea.
teacher.someone.1.male.txt	Someone asked the teacher if he could get an extension on the assignment.	Someone asked the teacher if he could get an extension on the assignment.	Alguien le preguntó al maestro si podía obtener una extensión de la tarea.
teacher.someone.1.female.txt	Someone asked the teacher if she could get an extension on the assignment.	Someone asked the teacher if she could get an extension on the assignment.	Alguien le preguntó a la maestra si podía obtener una extensión de la tarea.
teacher.someone.1.neutral.txt	Someone asked the teacher if they could get an extension on the assignment.	Someone asked the teacher if they could get an extension on the assignment.	Alguien le preguntó al maestro si podría obtener una extensión de la tarea.
teacher.student.0.male.txt	The student asked the teacher if he could grant an extension on the assignment.	The student asked the teacher if he could grant an extension on the assignment.	El estudiante le preguntó al maestro si podía otorgar una extensión a la tarea.
